,owner,score,last_edit_date,last_activity_date,creation_date,post_type,post_id,post_link
5485,https://stackoverflow.com/users/7741037/royr,1,2019-10-02 19:05:36,2019-10-02 19:05:36,2019-08-27 21:06:05,answer,57682268,https://stackoverflow.com/a/57682268
5486,https://stackoverflow.com/users/916382/gerard,0,no_value,2019-10-02 19:05:13,2019-09-27 18:00:22,question,58139449,https://stackoverflow.com/q/58139449
5487,https://stackoverflow.com/users/5563213/automatoney,0,no_value,2019-10-02 19:02:15,2019-09-30 18:13:55,question,58173168,https://stackoverflow.com/q/58173168
5488,https://stackoverflow.com/users/10897710/ttplaya,0,no_value,2019-10-02 19:01:11,2019-09-25 18:46:31,question,58104784,https://stackoverflow.com/q/58104784
5489,https://stackoverflow.com/users/11831068/perhaps-you-see-this-name,0,2019-10-02 19:01:05,2019-10-02 19:01:05,2019-09-29 16:08:54,question,58156969,https://stackoverflow.com/q/58156969
5490,https://stackoverflow.com/users/132438/felipe-hoffa,0,no_value,2019-10-02 19:00:45,2019-09-30 20:42:05,question,58175052,https://stackoverflow.com/q/58175052
5491,https://stackoverflow.com/users/132438/felipe-hoffa,1,2019-10-02 19:00:45,2019-10-02 19:00:45,2019-09-30 20:42:05,answer,58175053,https://stackoverflow.com/a/58175053
5492,https://stackoverflow.com/users/8691479/user-2147482428,0,2019-10-02 18:59:32,2019-10-02 18:59:32,2019-09-30 20:27:34,question,58174886,https://stackoverflow.com/q/58174886
5493,https://stackoverflow.com/users/8836582/dawn17,0,2019-04-19 17:33:00,2019-10-02 18:58:23,2019-04-19 04:30:47,question,55756642,https://stackoverflow.com/q/55756642
5494,https://stackoverflow.com/users/3964769/nik,0,no_value,2019-10-02 18:58:21,2019-09-30 14:04:41,question,58169567,https://stackoverflow.com/q/58169567
5495,https://stackoverflow.com/users/12143110/marouane-salhaoui,-1,2019-09-30 13:06:13,2019-10-02 18:56:46,2019-09-30 13:03:16,question,58168503,https://stackoverflow.com/q/58168503
5496,https://stackoverflow.com/users/1503109/tyrion,1,no_value,2019-10-02 18:55:51,2019-09-22 14:20:06,question,58050086,https://stackoverflow.com/q/58050086
5497,https://stackoverflow.com/users/5494721/oznog,1,2019-10-02 18:55:42,2019-10-02 18:55:42,2019-07-21 16:25:38,question,57134995,https://stackoverflow.com/q/57134995
5498,https://stackoverflow.com/users/4734520/jonathan-abrahams,0,2019-10-02 18:54:00,2019-10-02 18:54:00,2019-09-27 12:45:14,question,58134846,https://stackoverflow.com/q/58134846
5499,https://stackoverflow.com/users/2040670/born2net,2,no_value,2019-10-02 18:53:53,2019-07-10 04:44:03,question,56963536,https://stackoverflow.com/q/56963536
5500,https://stackoverflow.com/users/12136666/wizardcoder,0,2019-09-29 01:55:35,2019-10-02 18:53:33,2019-09-29 00:09:18,question,58151197,https://stackoverflow.com/q/58151197
5501,https://stackoverflow.com/users/10784741/jesper-nylend,0,no_value,2019-10-02 18:52:15,2019-09-12 12:46:02,question,57907057,https://stackoverflow.com/q/57907057
5502,https://stackoverflow.com/users/7033078/mohamed,0,no_value,2019-10-02 18:52:05,2019-01-11 06:45:38,question,54141595,https://stackoverflow.com/q/54141595
5503,https://stackoverflow.com/users/1422096/basj,0,no_value,2019-10-02 18:51:19,2019-09-30 16:08:55,question,58171558,https://stackoverflow.com/q/58171558
5504,https://stackoverflow.com/users/3738171/twisting-nether,1,2019-10-02 18:51:19,2019-10-02 18:51:19,2019-09-30 16:46:28,answer,58172082,https://stackoverflow.com/a/58172082
5505,https://stackoverflow.com/users/5809102/adarsh-sharma,1,2019-08-19 10:32:04,2019-10-02 18:50:22,2019-08-19 06:53:53,question,57551765,https://stackoverflow.com/q/57551765
5506,https://stackoverflow.com/users/4816506/fred,0,2019-10-02 18:49:43,2019-10-02 18:49:43,2019-09-24 11:34:57,answer,58079402,https://stackoverflow.com/a/58079402
5507,https://stackoverflow.com/users/10056307/levy-srugo,2,2019-10-02 02:50:59,2019-10-02 18:49:43,2019-09-23 19:25:01,question,58068943,https://stackoverflow.com/q/58068943
5508,https://stackoverflow.com/users/4601145/schellingerht,3,2019-07-04 12:55:01,2019-10-02 18:47:02,2019-07-04 12:43:32,question,56888228,https://stackoverflow.com/q/56888228
5509,https://stackoverflow.com/users/11018727/giovanni-flowers,-1,2019-10-02 18:45:23,2019-10-02 18:45:23,2019-09-26 20:54:04,question,58124644,https://stackoverflow.com/q/58124644
5510,https://stackoverflow.com/users/12116240/kaiduo-fang,0,2019-10-02 18:45:05,2019-10-02 18:45:05,2019-09-25 02:57:03,question,58090552,https://stackoverflow.com/q/58090552
5511,https://stackoverflow.com/users/8741475/prajwal-b-v,0,2019-06-11 06:18:34,2019-10-02 18:44:31,2019-06-11 05:25:33,question,56537010,https://stackoverflow.com/q/56537010
5512,https://stackoverflow.com/users/11747472/techy,0,2019-07-11 07:33:49,2019-10-02 18:44:25,2019-07-11 06:06:10,question,56982544,https://stackoverflow.com/q/56982544
5513,https://stackoverflow.com/users/10922298/nerdsec,5,2019-01-17 01:41:57,2019-10-02 18:41:10,2019-01-16 12:18:14,question,54216933,https://stackoverflow.com/q/54216933
5514,https://stackoverflow.com/users/11586445/imlastrebor,0,2019-09-30 16:04:48,2019-10-02 18:36:38,2019-09-30 11:25:26,question,58166959,https://stackoverflow.com/q/58166959
5515,https://stackoverflow.com/users/9950/peter-kahn,-2,2019-09-30 13:45:58,2019-10-02 18:35:36,2019-09-26 18:55:44,question,58123105,https://stackoverflow.com/q/58123105
5516,https://stackoverflow.com/users/1404347/askyous,1,no_value,2019-10-02 18:34:05,2019-08-25 23:05:44,question,57650318,https://stackoverflow.com/q/57650318
5517,https://stackoverflow.com/users/261181/aivar,0,no_value,2019-10-02 18:32:28,2019-09-30 15:00:49,question,58170541,https://stackoverflow.com/q/58170541
5518,https://stackoverflow.com/users/11142362/catalina,-1,2019-10-02 18:32:19,2019-10-02 18:32:19,2019-07-17 13:56:49,answer,57077631,https://stackoverflow.com/a/57077631
5519,https://stackoverflow.com/users/2382443/karts,2,no_value,2019-10-02 18:31:07,2019-04-11 10:28:07,question,55630309,https://stackoverflow.com/q/55630309
5520,https://stackoverflow.com/users/5394786/yunggun,0,2019-10-02 18:30:45,2019-10-02 18:30:45,2019-09-28 19:04:08,answer,58149437,https://stackoverflow.com/a/58149437
5521,https://stackoverflow.com/users/8374979/danish,0,no_value,2019-10-02 18:30:16,2019-09-17 12:11:30,question,57973946,https://stackoverflow.com/q/57973946
5522,https://stackoverflow.com/users/3675741/mjdev,0,2019-10-02 18:28:12,2019-10-02 18:29:51,2019-09-17 15:57:23,question,57977988,https://stackoverflow.com/q/57977988
5523,https://stackoverflow.com/users/11866248/kehez,0,2019-08-02 17:28:38,2019-10-02 18:27:19,2019-08-02 17:25:04,question,57331050,https://stackoverflow.com/q/57331050
5524,https://stackoverflow.com/users/4858147/svkaka,3,2019-04-10 15:59:51,2019-10-02 18:25:55,2019-04-10 14:43:08,question,55615409,https://stackoverflow.com/q/55615409
5525,https://stackoverflow.com/users/4099295/haomin,1,2019-10-02 18:25:55,2019-10-02 18:25:55,2019-09-09 15:43:49,answer,57857236,https://stackoverflow.com/a/57857236
5526,https://stackoverflow.com/users/11875747/jenny-rose,0,2019-10-02 18:21:15,2019-10-02 18:25:39,2019-09-17 13:33:12,question,57975416,https://stackoverflow.com/q/57975416
5527,https://stackoverflow.com/users/11404139/ekta-gandhi,72,2019-05-31 12:29:33,2019-10-02 18:25:29,2019-05-31 10:17:01,question,56393158,https://stackoverflow.com/q/56393158
5528,https://stackoverflow.com/users/6556646/roberto-rosin,1,2019-10-02 18:24:56,2019-10-02 18:24:56,2019-09-30 21:05:45,answer,58175289,https://stackoverflow.com/a/58175289
5529,https://stackoverflow.com/users/6641952/sclaker,0,2019-09-07 00:57:59,2019-10-02 18:23:09,2019-09-06 00:23:05,question,57814321,https://stackoverflow.com/q/57814321
5530,https://stackoverflow.com/users/11508155/ash-g,0,no_value,2019-10-02 18:22:42,2019-05-16 12:58:52,question,56169187,https://stackoverflow.com/q/56169187
5531,https://stackoverflow.com/users/7246623/user86752,0,no_value,2019-10-02 18:21:56,2019-09-30 11:58:41,question,58167469,https://stackoverflow.com/q/58167469
5532,https://stackoverflow.com/users/10869422/enrique-alc%c3%a1zar-garz%c3%a1s,2,no_value,2019-10-02 18:20:57,2019-09-30 17:00:13,question,58172271,https://stackoverflow.com/q/58172271
5533,https://stackoverflow.com/users/7997017/suyash-dhoble,0,2019-02-21 06:59:13,2019-10-02 18:20:50,2019-02-20 13:44:27,question,54787799,https://stackoverflow.com/q/54787799
5534,https://stackoverflow.com/users/11111933/foo-zhi-xiang,2,2019-10-02 18:20:33,2019-10-02 18:20:33,2019-05-15 08:15:13,question,56144554,https://stackoverflow.com/q/56144554
5535,https://stackoverflow.com/users/12116983/vaibhav,0,2019-10-02 18:20:00,2019-10-02 18:20:00,2019-09-25 06:13:10,question,58092119,https://stackoverflow.com/q/58092119
5536,https://stackoverflow.com/users/1502310/l%c3%a9ster,0,no_value,2019-10-02 18:19:44,2019-09-03 21:39:50,question,57779061,https://stackoverflow.com/q/57779061
5537,https://stackoverflow.com/users/8719215/brandconstantin,0,no_value,2019-10-02 18:19:13,2019-09-22 11:55:57,question,58048967,https://stackoverflow.com/q/58048967
5538,https://stackoverflow.com/users/6917743/wlh,0,no_value,2019-10-02 18:17:28,2019-04-08 22:49:51,question,55582814,https://stackoverflow.com/q/55582814
5539,https://stackoverflow.com/users/2273865/pawan-mude,-5,no_value,2019-10-02 18:17:06,2019-09-28 15:31:40,question,58147804,https://stackoverflow.com/q/58147804
5540,https://stackoverflow.com/users/11343161/unmanned15,1,2019-09-11 15:11:35,2019-10-02 18:15:28,2019-09-09 13:51:27,question,57855409,https://stackoverflow.com/q/57855409
5541,https://stackoverflow.com/users/4834117/tonio,1,no_value,2019-10-02 18:15:24,2019-09-26 08:46:38,question,58112925,https://stackoverflow.com/q/58112925
5542,https://stackoverflow.com/users/10480481/rodrigo-santos,0,2019-10-02 18:15:04,2019-10-02 18:15:04,2019-09-29 13:22:45,answer,58155619,https://stackoverflow.com/a/58155619
5543,https://stackoverflow.com/users/9676823/alectogeek,1,no_value,2019-10-02 18:11:25,2019-08-23 06:33:07,question,57620964,https://stackoverflow.com/q/57620964
5544,https://stackoverflow.com/users/11599433/wim-t,0,no_value,2019-10-02 18:07:42,2019-06-04 14:46:08,question,56446246,https://stackoverflow.com/q/56446246
5545,https://stackoverflow.com/users/799138/barleby,1,2019-09-16 16:39:35,2019-10-02 18:07:08,2019-09-16 12:11:13,question,57956645,https://stackoverflow.com/q/57956645
5546,https://stackoverflow.com/users/12145393/wam-salley,1,2019-10-01 08:42:36,2019-10-02 18:06:10,2019-09-30 21:14:48,question,58175390,https://stackoverflow.com/q/58175390
5547,https://stackoverflow.com/users/5317693/j-mcnerney,0,no_value,2019-10-02 18:05:49,2019-09-20 15:52:50,question,58031664,https://stackoverflow.com/q/58031664
5548,https://stackoverflow.com/users/8753578/jai-kunwar,0,no_value,2019-10-02 18:05:22,2019-09-25 19:42:13,question,58105514,https://stackoverflow.com/q/58105514
5549,https://stackoverflow.com/users/12068378/anthony-matarazzo,0,2019-10-02 18:04:55,2019-10-02 18:04:55,2019-09-30 16:03:25,question,58171474,https://stackoverflow.com/q/58171474
5550,https://stackoverflow.com/users/7465877/g%c3%bcnter-bachelier,0,2019-08-28 13:50:45,2019-10-02 18:04:31,2019-08-28 13:48:27,question,57693995,https://stackoverflow.com/q/57693995
5551,https://stackoverflow.com/users/5570385/marc-sloth-eastman,1,2019-08-13 19:25:17,2019-10-02 18:03:39,2019-08-09 15:16:43,question,57432969,https://stackoverflow.com/q/57432969
5552,https://stackoverflow.com/users/7034613/dscpp,0,no_value,2019-10-02 18:03:36,2019-09-24 16:50:56,question,58084930,https://stackoverflow.com/q/58084930
5553,https://stackoverflow.com/users/7528308/sri-ram-kathirvel,0,2019-09-30 06:59:40,2019-10-02 18:02:57,2019-09-30 06:56:02,question,58162866,https://stackoverflow.com/q/58162866
5554,https://stackoverflow.com/users/11343161/unmanned15,1,no_value,2019-10-02 18:02:55,2019-09-23 17:47:56,question,58067669,https://stackoverflow.com/q/58067669
5555,https://stackoverflow.com/users/3197258/mat-nale,0,no_value,2019-10-02 18:01:37,2019-07-31 15:29:33,question,57294288,https://stackoverflow.com/q/57294288
5556,https://stackoverflow.com/users/4929443/gordinmitya,2,2019-10-02 18:01:11,2019-10-02 18:01:11,2019-09-18 19:01:22,answer,57999278,https://stackoverflow.com/a/57999278
5557,https://stackoverflow.com/users/11697577/ayush-agarwal,-2,2019-09-30 15:10:08,2019-10-02 18:00:58,2019-09-30 10:49:41,question,58166367,https://stackoverflow.com/q/58166367
5558,https://stackoverflow.com/users/4043273/wdc,0,2019-09-28 14:26:39,2019-10-02 18:00:38,2019-09-28 12:55:59,question,58146539,https://stackoverflow.com/q/58146539
5559,https://stackoverflow.com/users/4353782/mayur-dhurpate,1,no_value,2019-10-02 17:59:54,2019-05-09 07:29:51,question,56054288,https://stackoverflow.com/q/56054288
5560,https://stackoverflow.com/users/11808392/vivek,0,2019-10-02 17:59:45,2019-10-02 17:59:45,2019-09-25 10:38:04,question,58096500,https://stackoverflow.com/q/58096500
5561,https://stackoverflow.com/users/447426/dermoritz,1,no_value,2019-10-02 17:59:28,2019-08-06 13:10:16,question,57376858,https://stackoverflow.com/q/57376858
5562,https://stackoverflow.com/users/8967376/bahamas,2,2019-09-30 13:52:41,2019-10-02 17:58:32,2019-09-30 13:13:42,question,58168670,https://stackoverflow.com/q/58168670
5563,https://stackoverflow.com/users/7964868/kevin-tran,1,2019-09-30 06:36:53,2019-10-02 17:58:22,2019-09-29 19:45:43,question,58158629,https://stackoverflow.com/q/58158629
5564,https://stackoverflow.com/users/10932853/jon-sud,0,no_value,2019-10-02 17:58:05,2019-05-13 17:40:22,question,56117375,https://stackoverflow.com/q/56117375
5565,https://stackoverflow.com/users/9079411/b-mohammad,1,2019-10-02 17:57:44,2019-10-02 17:57:44,2019-09-20 10:48:01,answer,58026920,https://stackoverflow.com/a/58026920
5566,https://stackoverflow.com/users/2522141/delly84,0,2019-09-17 22:55:04,2019-10-02 17:57:03,2019-09-12 20:14:11,question,57913919,https://stackoverflow.com/q/57913919
5567,https://stackoverflow.com/users/12116822/canaan,1,no_value,2019-10-02 17:55:00,2019-09-25 05:38:09,question,58091762,https://stackoverflow.com/q/58091762
5568,https://stackoverflow.com/users/12141553/mars,0,no_value,2019-10-02 17:52:44,2019-09-30 08:01:45,question,58163750,https://stackoverflow.com/q/58163750
5569,https://stackoverflow.com/users/5560089/codaman,3,2019-10-02 17:51:46,2019-10-02 17:51:46,2019-03-11 14:15:02,answer,55103851,https://stackoverflow.com/a/55103851
5570,https://stackoverflow.com/users/7327085/abdul-ahad,1,no_value,2019-10-02 17:50:26,2019-06-08 16:37:41,question,56508261,https://stackoverflow.com/q/56508261
5571,https://stackoverflow.com/users/2099951/afrey,0,2019-10-02 17:50:24,2019-10-02 17:50:24,2019-09-27 22:23:05,question,58141881,https://stackoverflow.com/q/58141881
5572,https://stackoverflow.com/users/653457/luke-vo,1,2019-07-08 16:29:20,2019-10-02 17:49:14,2019-03-02 18:23:30,question,54961617,https://stackoverflow.com/q/54961617
5573,https://stackoverflow.com/users/11985168/wor-wrefedwarzon,0,2019-10-02 17:27:52,2019-10-02 17:47:56,2019-09-30 21:48:51,question,58175686,https://stackoverflow.com/q/58175686
5574,https://stackoverflow.com/users/775345/robert-moskal,0,2019-10-02 17:47:20,2019-10-02 17:47:20,2019-09-18 14:33:58,answer,57995271,https://stackoverflow.com/a/57995271
5575,https://stackoverflow.com/users/3813234/user3813234,0,no_value,2019-10-02 17:47:20,2019-09-18 14:29:11,question,57995180,https://stackoverflow.com/q/57995180
5576,https://stackoverflow.com/users/2011779/hedgedandlevered,-1,2019-10-02 17:43:09,2019-10-02 17:43:09,2019-09-26 23:16:40,answer,58125849,https://stackoverflow.com/a/58125849
5577,https://stackoverflow.com/users/7039236/mec,1,2019-09-27 04:56:00,2019-10-02 17:43:09,2019-09-26 19:57:34,question,58123926,https://stackoverflow.com/q/58123926
5578,https://stackoverflow.com/users/1294854/austin-conlon,1,2019-10-02 17:42:50,2019-10-02 17:42:50,2019-08-24 07:05:41,question,57635837,https://stackoverflow.com/q/57635837
5579,https://stackoverflow.com/users/1664318/maxim-fateev,0,no_value,2019-10-02 17:42:46,2019-09-30 15:26:17,question,58170960,https://stackoverflow.com/q/58170960
5580,https://stackoverflow.com/users/8947395/sami-kh,1,2019-10-02 17:41:51,2019-10-02 17:41:51,2019-09-23 04:11:08,question,58055565,https://stackoverflow.com/q/58055565
5581,https://stackoverflow.com/users/11137033/mahmoud-mousa-hamad,2,no_value,2019-10-02 17:40:54,2019-08-07 21:19:57,question,57402435,https://stackoverflow.com/q/57402435
5582,https://stackoverflow.com/users/11677301/jonathan-johnson,0,2019-10-02 17:40:54,2019-10-02 17:40:54,2019-09-12 19:48:54,answer,57913618,https://stackoverflow.com/a/57913618
5583,https://stackoverflow.com/users/2325700/hazardousglitch,0,2019-10-02 17:39:48,2019-10-02 17:39:48,2019-04-09 14:32:49,question,55595299,https://stackoverflow.com/q/55595299
5584,https://stackoverflow.com/users/448967/adgezaza,1,2019-09-30 01:43:13,2019-10-02 17:39:43,2019-09-28 20:08:12,question,58149925,https://stackoverflow.com/q/58149925
5585,https://stackoverflow.com/users/7867968/c-nivs,1,no_value,2019-10-02 17:36:37,2019-09-30 22:55:44,question,58176203,https://stackoverflow.com/q/58176203
5586,https://stackoverflow.com/users/12117362/duanany,0,2019-09-25 09:50:24,2019-10-02 17:35:27,2019-09-25 08:04:23,question,58093887,https://stackoverflow.com/q/58093887
5587,https://stackoverflow.com/users/10665211/acsf,1,no_value,2019-10-02 17:34:00,2019-07-23 18:15:12,question,57170035,https://stackoverflow.com/q/57170035
5588,https://stackoverflow.com/users/11750074/dsman97,1,2019-10-02 17:33:21,2019-10-02 17:33:21,2019-09-29 14:56:56,answer,58156366,https://stackoverflow.com/a/58156366
5589,https://stackoverflow.com/users/4260959/auntyellow,0,no_value,2019-10-02 17:31:59,2019-09-18 02:45:39,question,57984354,https://stackoverflow.com/q/57984354
5590,https://stackoverflow.com/users/6060749/jajan,0,no_value,2019-10-02 17:31:49,2019-09-25 13:50:10,question,58099986,https://stackoverflow.com/q/58099986
5591,https://stackoverflow.com/users/6932520/f-petrulio,0,no_value,2019-10-02 17:29:52,2019-09-25 12:12:56,question,58098104,https://stackoverflow.com/q/58098104
5592,https://stackoverflow.com/users/10020685/tijnster,0,2019-10-02 17:28:59,2019-10-02 17:28:59,2019-06-03 07:43:50,question,56423038,https://stackoverflow.com/q/56423038
5593,https://stackoverflow.com/users/4521950/tallamjr,7,no_value,2019-10-02 17:27:21,2019-02-12 10:56:58,question,54648514,https://stackoverflow.com/q/54648514
5594,https://stackoverflow.com/users/3683643/skwny,1,no_value,2019-10-02 17:27:07,2019-07-16 06:45:19,question,57051465,https://stackoverflow.com/q/57051465
5595,https://stackoverflow.com/users/12076322/kevinsim,0,2019-10-01 00:42:40,2019-10-02 17:26:36,2019-09-30 21:53:04,question,58175723,https://stackoverflow.com/q/58175723
5596,https://stackoverflow.com/users/1789378/photonic,1,2019-01-31 07:58:24,2019-10-02 17:26:22,2019-01-31 06:12:40,question,54454392,https://stackoverflow.com/q/54454392
5597,https://stackoverflow.com/users/633961/guettli,2,2019-09-24 12:09:49,2019-10-02 17:25:42,2019-09-19 08:45:00,question,58007104,https://stackoverflow.com/q/58007104
5598,https://stackoverflow.com/users/7770611/daniel-specht,0,no_value,2019-10-02 17:24:33,2019-07-09 08:28:44,question,56948372,https://stackoverflow.com/q/56948372
5599,https://stackoverflow.com/users/2961408/jb9,0,2019-10-02 17:23:16,2019-10-02 17:23:16,2019-09-30 19:42:36,question,58174317,https://stackoverflow.com/q/58174317
5600,https://stackoverflow.com/users/65889/halloleo,4,2019-09-27 07:59:23,2019-10-02 17:21:10,2019-09-20 08:24:35,question,58024607,https://stackoverflow.com/q/58024607
5601,https://stackoverflow.com/users/1829511/andreas-klintberg,0,no_value,2019-10-02 17:20:25,2019-09-01 23:17:13,question,57750122,https://stackoverflow.com/q/57750122
5602,https://stackoverflow.com/users/12061982/mipa-81,0,no_value,2019-10-02 17:16:36,2019-09-30 17:17:20,question,58172462,https://stackoverflow.com/q/58172462
5603,https://stackoverflow.com/users/12130582/gonz87,1,2019-10-01 12:00:33,2019-10-02 17:15:20,2019-09-28 11:33:11,question,58145886,https://stackoverflow.com/q/58145886
5604,https://stackoverflow.com/users/9637584/joel-ezell,1,no_value,2019-10-02 17:13:24,2019-02-18 14:24:17,question,54749370,https://stackoverflow.com/q/54749370
5605,https://stackoverflow.com/users/12113684/john,-1,2019-10-02 17:12:56,2019-10-02 17:12:56,2019-09-30 11:22:14,question,58166901,https://stackoverflow.com/q/58166901
5606,https://stackoverflow.com/users/6486738/ted-klein-bergman,0,no_value,2019-10-02 17:11:56,2019-09-10 17:28:29,question,57875717,https://stackoverflow.com/q/57875717
5607,https://stackoverflow.com/users/10706269/sarah,2,2019-03-22 14:37:11,2019-10-02 17:11:46,2019-03-18 16:50:59,question,55226300,https://stackoverflow.com/q/55226300
5608,https://stackoverflow.com/users/4145863/some-developer,0,2019-10-02 17:10:51,2019-10-02 17:10:51,2019-09-29 14:51:27,question,58156328,https://stackoverflow.com/q/58156328
5609,https://stackoverflow.com/users/2434094/rdk,0,no_value,2019-10-02 17:10:42,2019-09-22 10:14:27,question,58048186,https://stackoverflow.com/q/58048186
5610,https://stackoverflow.com/users/5001278/heug,0,2019-10-02 17:09:40,2019-10-02 17:09:40,2019-09-25 21:59:26,question,58107084,https://stackoverflow.com/q/58107084
5611,https://stackoverflow.com/users/3564882/gavi,1,no_value,2019-10-02 17:09:17,2019-05-22 20:44:57,question,56264758,https://stackoverflow.com/q/56264758
5612,https://stackoverflow.com/users/11164613/mohsin-a,1,2019-10-02 03:55:34,2019-10-02 17:08:28,2019-09-30 08:56:59,question,58164539,https://stackoverflow.com/q/58164539
5613,https://stackoverflow.com/users/3611375/lesley2958,68,2019-02-05 13:19:26,2019-10-02 17:07:50,2019-01-25 02:17:18,question,54358107,https://stackoverflow.com/q/54358107
5614,https://stackoverflow.com/users/9150539/vaniap,0,no_value,2019-10-02 17:05:50,2019-09-20 15:14:59,question,58031091,https://stackoverflow.com/q/58031091
5615,https://stackoverflow.com/users/11665891/weihao-chen,0,2019-10-02 17:05:27,2019-10-02 17:05:27,2019-09-24 16:26:38,question,58084580,https://stackoverflow.com/q/58084580
5616,https://stackoverflow.com/users/8112776/ashleedawg,-1,2019-10-02 17:05:23,2019-10-02 17:05:23,2019-06-10 12:36:28,answer,56526572,https://stackoverflow.com/a/56526572
5617,https://stackoverflow.com/users/12125113/remi-deprez,3,no_value,2019-10-02 17:05:22,2019-09-26 13:26:42,question,58117890,https://stackoverflow.com/q/58117890
5618,https://stackoverflow.com/users/9613265/mustafa,1,2019-09-28 00:22:00,2019-10-02 17:04:39,2019-09-27 23:30:52,question,58142229,https://stackoverflow.com/q/58142229
5619,https://stackoverflow.com/users/1416976/oleg-semen,0,2019-03-28 15:19:21,2019-10-02 17:03:34,2019-03-28 13:21:34,question,55398715,https://stackoverflow.com/q/55398715
5620,https://stackoverflow.com/users/11457883/roshan,0,2019-09-17 11:04:01,2019-10-02 17:02:49,2019-09-16 06:15:16,question,57951270,https://stackoverflow.com/q/57951270
5621,https://stackoverflow.com/users/6052531/ilya,2,no_value,2019-10-02 17:02:15,2019-09-23 00:09:46,question,58054301,https://stackoverflow.com/q/58054301
5622,https://stackoverflow.com/users/7207392/paul-panzer,4,2019-10-02 17:02:15,2019-10-02 17:02:15,2019-09-26 22:33:55,answer,58125535,https://stackoverflow.com/a/58125535
5623,https://stackoverflow.com/users/1157147/bytenudger,1,no_value,2019-10-02 17:01:33,2019-09-27 19:27:11,question,58140433,https://stackoverflow.com/q/58140433
5624,https://stackoverflow.com/users/10711000/leks-g,0,2019-03-27 15:12:45,2019-10-02 17:01:22,2019-03-27 15:04:26,question,55380432,https://stackoverflow.com/q/55380432
5625,https://stackoverflow.com/users/104891/crazycoder,2,2019-10-02 17:00:19,2019-10-02 17:00:19,2019-02-07 19:05:44,answer,54580525,https://stackoverflow.com/a/54580525
5626,https://stackoverflow.com/users/2815227/mcvkr,0,2019-10-02 12:09:37,2019-10-02 17:00:19,2019-02-07 16:53:23,question,54578416,https://stackoverflow.com/q/54578416
5627,https://stackoverflow.com/users/1413856/manngo,1,no_value,2019-10-02 17:00:19,2019-09-08 05:31:41,question,57839415,https://stackoverflow.com/q/57839415
5628,https://stackoverflow.com/users/7082221/achyuth,1,2019-10-01 12:41:08,2019-10-02 17:00:13,2019-09-20 15:20:27,question,58031164,https://stackoverflow.com/q/58031164
5629,https://stackoverflow.com/users/3364182/raz0rbl4de,2,no_value,2019-10-02 17:00:03,2019-03-07 10:37:29,question,55041724,https://stackoverflow.com/q/55041724
5630,https://stackoverflow.com/users/1961719/chris-farmer,0,no_value,2019-10-02 16:59:48,2019-09-23 20:08:05,question,58069526,https://stackoverflow.com/q/58069526
5631,https://stackoverflow.com/users/9366022/opoku-debrah,2,2019-10-02 16:59:45,2019-10-02 16:59:45,2019-09-30 19:39:38,question,58174279,https://stackoverflow.com/q/58174279
5632,https://stackoverflow.com/users/1094309/luv2code,0,2019-10-02 16:59:34,2019-10-02 16:59:34,2019-09-30 22:44:44,answer,58176132,https://stackoverflow.com/a/58176132
5633,https://stackoverflow.com/users/12145518/iceulon,0,2019-10-01 03:35:19,2019-10-02 16:59:34,2019-09-30 22:13:08,question,58175901,https://stackoverflow.com/q/58175901
5634,https://stackoverflow.com/users/8315360/ahk3,0,no_value,2019-10-02 16:55:38,2019-09-27 12:11:31,question,58134310,https://stackoverflow.com/q/58134310
5635,https://stackoverflow.com/users/303056/leopd,0,no_value,2019-10-02 16:55:30,2019-09-19 17:36:44,question,58016315,https://stackoverflow.com/q/58016315
5636,https://stackoverflow.com/users/2097240/daniel-m%c3%b6ller,2,2019-10-02 16:50:46,2019-10-02 16:50:46,2019-09-26 20:47:53,answer,58124560,https://stackoverflow.com/a/58124560
5637,https://stackoverflow.com/users/5601592/sus20200,3,2019-09-26 18:44:17,2019-10-02 16:50:46,2019-09-26 18:14:38,question,58122557,https://stackoverflow.com/q/58122557
5638,https://stackoverflow.com/users/62477/hardcode,0,2019-10-02 16:49:58,2019-10-02 16:49:58,2019-09-10 19:29:42,question,57877145,https://stackoverflow.com/q/57877145
5639,https://stackoverflow.com/users/119549/jacob,1,2019-09-27 17:10:00,2019-10-02 16:49:51,2019-09-27 16:25:37,question,58138306,https://stackoverflow.com/q/58138306
5640,https://stackoverflow.com/users/12035087/madhuri-mane,2,2019-09-09 11:57:59,2019-10-02 16:49:39,2019-09-07 16:15:37,question,57835451,https://stackoverflow.com/q/57835451
5641,https://stackoverflow.com/users/12130428/venkat,1,2019-10-01 15:05:14,2019-10-02 16:47:27,2019-09-30 10:26:37,question,58165962,https://stackoverflow.com/q/58165962
5642,https://stackoverflow.com/users/671170/sumit-arora,1,no_value,2019-10-02 16:47:12,2019-09-28 09:37:52,question,58145068,https://stackoverflow.com/q/58145068
5643,https://stackoverflow.com/users/2627410/michagausle,1,no_value,2019-10-02 16:46:28,2019-09-30 11:29:35,question,58167028,https://stackoverflow.com/q/58167028
5644,https://stackoverflow.com/users/11562300/alphainc,0,no_value,2019-10-02 16:45:47,2019-09-30 05:40:49,question,58162032,https://stackoverflow.com/q/58162032
